,Brand,Model,Variant,Gear,Engine(CC),Max_Power(BHP),Torque(Nm),Mileage,Fuel,Color,Owner,Seats,Location,Insurance,Price,Year
1783,Hyundai,i20,Petrol,Manual,1197,81,114.73,18.0,Petrol, other,1,None,Hydrabad,Not Available,599000,2018
1784,Hyundai,i20,0,Manual,1197,81,114.7,18.0,Petrol, other,1,None,Hydrabad,Not Available,525000,2015
1785,Tata,Nexon,XM,Manual,1199,118,170.0,17.0,Petrol,Red,1,None,Hydrabad,Not Available,895000,2021
1786,Datsun,GO,T,Manual,1198,67,104.0,19.0,Petrol,Grey,1,None,Hydrabad,Not Available,530000,2019
1787,Honda,City,1.5,Manual,1497,118,146.0,17.0,Petrol,Grey,1,None,Hydrabad,Not Available,205000,2012
1788,Honda,Amaze,0,Manual,1199,88,110.0,18.0,Petrol, other,1,None,Hydrabad,Not Available,750000,2020
1789,Nissan,Terrano,XL,Manual,1461,83,200.0,20.0,Diesel,White,1,None,Hydrabad,Not Available,449000,2014
1790,Renault,Scala,RxL,Automatic,1498,99,134.0,17.0,Petrol, other,1,None,Hydrabad,Not Available,375000,2015
1791,Volkswagen,Polo,1.2,Manual,1198,74,110.0,16.0,Petrol, other,1,None,Hydrabad,Not Available,415000,2016
1792,Maruti,Ertiga,SHVS,Manual,1248,88,200.0,24.0,Diesel, other,1,None,Hydrabad,Not Available,750000,2017
1793,Kia,Seltos,GTX,Automatic,1353,138,242.0,16.0,Petrol, other DCT,1,None,Hydrabad,Not Available,1399000,2019
1794,Maruti,Swift,Dzire,Automatic,1248,74,190.0,28.0,Diesel, other,1,None,Hydrabad,Not Available,625000,2017
1795,Honda,Brio,1.2,Manual,1198,86,109.0,18.0,Petrol,Grey,1,None,Hydrabad,Not Available,375000,2018
1796,Honda,City,i-VTEC,Automatic,1497,117,145.0,18.0,Petrol,CVT,1,None,Hydrabad,Not Available,825000,2017
1797,Honda,Amaze,S,Manual,1198,86,109.0,18.0,Petrol,White,1,None,Hydrabad,Not Available,370000,2014
1798,Honda,Amaze,0,Manual,1498,98,200.0,25.0,Diesel, other,1,None,Hydrabad,Not Available,425000,2016
1799,Honda,City,i,Automatic,1497,117,145.0,18.0,Petrol,Brown,1,None,Hydrabad,Not Available,575000,2015
1800,Honda,Jazz,1.2,Manual,1199,88,110.0,18.0,Petrol,Maroon,1,None,Hydrabad,Not Available,475000,2015
1801,Honda,Jazz,S,Manual,1198,90,110.0,16.0,Petrol,Five other Manual Transmission Gearbox,1,None,Hydrabad,Not Available,290000,2012
1802,Honda,City,i,Manual,1498,98,200.0,25.0,Diesel, other,1,None,Hydrabad,Not Available,565000,2015
1803,Honda,Amaze,0,Manual,1498,98,200.0,24.0,Diesel,White,1,None,Hydrabad,Not Available,475000,2017
1804,Honda,Amaze,S,Manual,1198,86,109.0,18.0,Petrol,Golden Brown,1,None,Hydrabad,Not Available,335000,2015
1805,Honda,City,i,Manual,1498,98,200.0,26.0,Diesel, other,1,None,Hydrabad,Not Available,590000,2016
1806,Honda,Brio,1.2,Manual,1198,86,109.0,18.0,Petrol, other,1,None,Hydrabad,Not Available,450000,2017
1807,Honda,Amaze,S,Manual,1498,98,200.0,25.0,Diesel,Silver,1,None,Hydrabad,Not Available,415000,2015
1808,Honda,City,i,Manual,1497,117,145.0,17.0,Petrol,Maroon,1,None,Hydrabad,Not Available,560000,2015
1809,Honda,City,S,Manual,1497,116,146.0,16.0,Petrol, other,1,None,Hydrabad,Not Available,260000,2010
1810,Honda,Civic,1.8,Automatic,1799,130,172.0,12.0,Petrol,Silver,1,None,Hydrabad,Not Available,240000,2008
1811,Honda,City,1.5,Manual,1493,100,13.1,12.0,Petrol,None,1,None,Hydrabad,Not Available,165000,2004
1812,Honda,BRV,i-VTEC,Automatic,1497,117,145.0,15.0,Petrol,CVT,1,None,Hydrabad,Not Available,725000,2016
1813,Honda,City,i,Manual,1498,98,200.0,26.0,Diesel, other,1,None,Hydrabad,Not Available,715000,2015
1814,Honda,Amaze,VX,Manual,1198,86,109.0,18.0,Petrol, other,1,None,Hydrabad,Not Available,425000,2016
1815,Honda,BRV,i-VTEC,Manual,1497,117,145.0,15.0,Petrol,Silver,1,None,Hydrabad,Not Available,650000,2016
1816,Honda,City,S,Manual,1497,116,146.0,16.0,Petrol, other,1,None,Hydrabad,Not Available,370000,2012
1817,Honda,City,1.5,Manual,1497,118,146.0,17.0,Petrol,Golden,1,None,Hydrabad,Not Available,290000,2010
1818,Honda,City,1.5,Automatic,1497,118,146.0,16.0,Petrol,White,1,None,Hydrabad,Not Available,290000,2011
1819,Honda,Amaze,0,Manual,1198,86,109.0,17.0,Petrol,Grey,1,None,Hydrabad,Not Available,475000,2017
1820,Honda,City,i,Manual,1498,98,200.0,26.0,Diesel, other,1,None,Hydrabad,Not Available,649000,2016
1821,Honda,Amaze,0,Manual,1498,98,200.0,25.0,Diesel,Golden Brown,1,None,Hydrabad,Not Available,349000,2016
1822,Honda,Brio,1.2,Manual,1198,86,109.0,18.0,Petrol,Red,2,None,Hydrabad,Not Available,329000,2015
1823,Honda,City,ZX,Automatic,1498,119,145.0,18.0,Petrol, other,1,None,Hydrabad,Not Available,875000,2017
1824,Honda,City,V,Automatic,1497,116,146.0,15.0,Petrol, other AT+ Paddle Shifters,1,None,Hydrabad,Not Available,355000,2011
1825,Honda,City,i,Manual,1497,117,145.0,17.0,Petrol, other,1,None,Hydrabad,Not Available,675000,2016
1826,Honda,Amaze,S,Manual,1498,98,200.0,25.0,Diesel,Silver,1,None,Hydrabad,Not Available,319000,2013
1827,Honda,Amaze,EX,Manual,1198,86,109.0,18.0,Petrol,White,1,None,Hydrabad,Not Available,325000,2014
1828,Honda,City,i,Manual,1497,117,145.0,17.0,Petrol,Grey,1,None,Hydrabad,Not Available,449000,2014
1829,Honda,City,i,Manual,1497,117,145.0,17.0,Petrol,White,1,None,Hydrabad,Not Available,525000,2016
1830,Honda,City,i,Manual,1497,117,145.0,17.0,Petrol, other,1,None,Hydrabad,Not Available,575000,2015
1831,Honda,Jazz,1.2,Manual,1199,88,110.0,18.0,Petrol,White,1,None,Hydrabad,Not Available,435000,2016
1832,Honda,Mobilio,RS,Manual,1498,98,200.0,24.0,Diesel, other,1,None,Hydrabad,Not Available,474000,2014
1833,Honda,Amaze,0,Manual,1198,86,109.0,17.0,Petrol,Brown,1,None,Hydrabad,Not Available,399000,2016
1834,Honda,Brio,S,Manual,1198,86,109.0,19.0,Petrol,Blue,1,None,Hydrabad,Not Available,279000,2013
1835,Honda,City,V,Manual,1497,117,145.0,17.0,Petrol, other,1,None,Hydrabad,Not Available,341000,2011
1836,Honda,City,i,Manual,1498,98,200.0,26.0,Diesel, other,1,None,Hydrabad,Not Available,499000,2015
1837,Honda,Civic,ZX,Automatic,1799,139,174.0,16.0,Petrol,CVT,1,None,Hydrabad,Not Available,1875000,2020
1838,Honda,Amaze,0,Manual,1498,98,200.0,24.0,Diesel, other,1,None,Hydrabad,Not Available,780000,2018
1839,Honda,Amaze,0,Manual,1498,98,200.0,27.0,Diesel,Red,1,None,Hydrabad,Not Available,940000,2020
1840,Honda,City,i-VTEC,Manual,1497,117,145.0,17.0,Petrol, other,1,None,Hydrabad,Not Available,885000,2018
1841,Honda,Jazz,X,Manual,1198,88,110.0,16.0,Petrol, other,1,None,Hydrabad,Not Available,280000,2012
1842,Honda,Mobilio,S,Manual,1497,117,145.0,17.0,Petrol,Silver,2,None,Hydrabad,Not Available,469000,2016
1843,Honda,Amaze,SX,Manual,1198,86,109.0,18.0,Petrol, other,1,None,Hydrabad,Not Available,300000,2014
1844,Honda,Amaze,E,Manual,1198,86,109.0,18.0,Petrol, other,2,None,Hydrabad,Not Available,250000,2014
1845,Honda,City,i,Automatic,1497,117,145.0,18.0,Petrol,FWD,2,None,Hydrabad,Not Available,710000,2016
1846,Honda,Jazz,Select,Manual,1198,90,110.0,16.0,Petrol,Five other Manual Transmission Gearbox,1,None,Hydrabad,Not Available,230000,2010
1847,Honda,Amaze,0,Manual,1498,98,200.0,24.0,Diesel,Red,1,None,Hydrabad,Not Available,300000,2015
1848,Maruti,Ignis,Ignis,Manual,1197,81,113.0,20.0,Petrol,None,1,None,Hydrabad,Third Party insurance,503196,2017
1849,Maruti,Swift,Swift,DL9C,1197,81,113.0,22.0,Petrol,Other,1,None,Hydrabad,Not Available,532500,2020
1850,Maruti,Ciaz,Ciaz,Automatic,1373,91,130.0,19.0,Petrol,None,1,None,Hydrabad,Not Available,692500,2017
1851,Maruti,Baleno,Baleno,Manual,1197,83,115.0,21.0,Petrol,Grey,1,None,Hydrabad,Third Party insurance,594186,2017
1852,Toyota,Etios,Etios,Manual,1364,67,170.0,23.0,Diesel,Other,1,None,Hydrabad,Not Available,541536,2018
1853,Maruti,Baleno,Baleno,Manual,1197,81,113.0,21.0,Petrol,Other,1,None,Hydrabad,Third Party insurance,631000,2020
1854,Maruti,Swift,Swift,Automatic,1248,74,190.0,28.0,Diesel,Other,1,None,Hydrabad,Third Party insurance,711500,2019
1855,Toyota,Etios,Etios,Manual,1364,67,170.0,23.0,Diesel,Other,1,None,Hydrabad,Third Party insurance,678000,2019
1856,Toyota,Glanza,Glanza,Automatic,1197,81,113.0,19.0,Petrol,None,1,None,Hydrabad,Not Available,787500,2019
1857,Ford,Ecosport,Ecosport,Manual,1498,89,204.0,22.0,Diesel,None,1,None,Hydrabad,Third Party insurance,512000,2015
1858,Maruti,Baleno,Baleno,Automatic,1197,83,115.0,21.0,Petrol,Blue,1,None,Hydrabad,Third Party insurance,547500,2016
1859,Maruti,Ciaz,Ciaz,Manual,1248,88,200.0,28.0,Diesel,Other,1,None,Hydrabad,Not Available,680500,2017
1860,Toyota,Etios,Etios,Manual,1364,67,170.0,23.0,Diesel,White,1,None,Hydrabad,Third Party insurance,535500,2018
1861,Maruti,Baleno,Baleno,Manual,1197,83,115.0,21.0,Petrol,Other,1,None,Hydrabad,Third Party insurance,594000,2018
1862,Maruti,Ciaz,Ciaz,Manual,1248,88,200.0,28.0,Diesel,None,1,None,Hydrabad,Third Party insurance,566430,2016
1863,Ford,Ecosport,Ecosport,Manual,1498,89,204.0,22.0,Diesel,None,1,None,Hydrabad,Third Party insurance,548000,2015
1864,Ford,Ecosport,Ecosport,DL10,1498,98,205.0,23.0,Diesel,Silver,1,None,Hydrabad,Not Available,684500,2017
1865,Skoda,Rapid,1.5,Automatic,1498,103,250.0,21.0,Diesel,FWD,1,None,Hydrabad,Not Available,613500,2016
1866,Ford,EcoSport,1.5,Manual,1499,110,140.0,15.0,Petrol, other,1,None,Hydrabad,Not Available,685000,2014
1867,Maruti,Baleno,Baleno,Manual,1197,81,113.0,21.0,Petrol,Other,1,None,Hydrabad,Not Available,661000,2020
1868,Ford,Ecosport,Ecosport,Manual,1497,121,150.0,17.0,Petrol,None,1,None,Hydrabad,Third Party insurance,628000,2016
1869,Honda,Amaze,Amaze,Manual,1199,88,110.0,18.0,Petrol,Red,1,None,Hydrabad,Third Party insurance,590000,2020
1870,Maruti,Vitara,Vitara,Manual,1248,88,200.0,24.0,Diesel,Other,1,None,Hydrabad,Third Party insurance,669693,2016
1871,Hyundai,Grand,Grand,Manual,1197,81,113.75,18.0,Petrol,Silver,1,None,Hydrabad,Third Party insurance,640500,2019
1872,Honda,City,City,Manual,1497,117,145.0,17.0,Petrol,None,2,None,Hydrabad,Third Party insurance,650000,2016
1873,Hyundai,i20,i20,Manual,1197,81,114.7,18.0,Petrol,Other,1,None,Hydrabad,Not Available,537500,2019
1874,Maruti,Ciaz,Ciaz,Manual,1373,91,130.0,20.0,Petrol,None,2,None,Hydrabad,Third Party insurance,614000,2019
1875,Ford,Ecosport,Ecosport,DL12,1498,98,215.0,21.0,Diesel,None,1,None,Hydrabad,Not Available,563870,2014
1876,Hyundai,Verna,Verna,Manual,1582,126,259.8,23.0,Diesel,None,1,None,Hydrabad,Not Available,605500,2015
1877,Maruti,Baleno,Baleno,Manual,1197,81,113.0,21.0,Petrol,Silver,1,None,Hydrabad,Third Party insurance,565000,2018
1878,Maruti,Baleno,Baleno,Manual,1197,83,115.0,21.0,Petrol,White,1,None,Hydrabad,Third Party insurance,644500,2018
1879,Honda,City,City,Manual,1497,116,146.0,16.0,Petrol,None,2,None,Hydrabad,Third Party insurance,770000,2015
1880,Hyundai,i20,i20,Manual,1197,81,114.74,21.0,Petrol,None,1,None,Hydrabad,Third Party insurance,631500,2018
1881,Maruti,Vitara,Vitara,Manual,1248,88,200.0,24.0,Diesel,None,1,None,Hydrabad,Third Party insurance,661250,2017
1882,Maruti,Vitara,Vitara,Manual,1248,88,200.0,24.0,Diesel,Red,1,None,Hydrabad,Not Available,756000,2016
1883,Maruti,Vitara,Vitara,Manual,1248,88,200.0,24.0,Diesel,White,1,None,Hydrabad,Third Party insurance,672500,2016
1884,Ford,Ecosport,Ecosport,UP16,1498,98,215.0,21.0,Diesel,Silver,1,None,Hydrabad,Not Available,615000,2017
1885,Maruti,Baleno,Baleno,Manual,1197,83,115.0,21.0,Petrol,None,1,None,Hydrabad,Not Available,617000,2018
1886,Hyundai,i20,i20,DL9C,1197,81,114.7,18.0,Petrol,None,1,None,Hydrabad,Not Available,500000,2017
1887,Hyundai,i20,i20,Manual,1197,81,117.0,18.0,Petrol,Grey,1,None,Hydrabad,Third Party insurance,531500,2019
1888,Maruti,Swift,Swift,Manual,1248,74,190.0,28.0,Diesel,Grey,1,None,Hydrabad,Third Party insurance,743820,2017
1889,Maruti,Baleno,Baleno,Automatic,1197,83,115.0,21.0,Petrol,Blue,1,None,Hydrabad,Third Party insurance,725000,2016
1890,Ford,Ecosport,Ecosport,Manual,1499,110,140.0,15.0,Petrol,Other,1,None,Hydrabad,Third Party insurance,690772,2018
1891,Maruti,Vitara,Vitara,Manual,1248,88,200.0,24.0,Diesel,None,1,None,Hydrabad,Third Party insurance,524000,2017
1892,Honda,City,City,Automatic,1497,117,145.0,18.0,Petrol,None,1,None,Hydrabad,Third Party insurance,568000,2015
1893,Hyundai,Grand,Grand,Manual,1197,81,113.75,18.0,Petrol,Silver,1,None,Hydrabad,Third Party insurance,629500,2019
1894,Maruti,Baleno,Baleno,Automatic,1197,83,115.0,21.0,Petrol,Blue,1,None,Hydrabad,Third Party insurance,711000,2017
1895,Maruti,Swift,Swift,Manual,1248,74,190.0,28.0,Diesel,Grey,1,None,Hydrabad,Third Party insurance,550000,2018
1896,Volkswagen,Vento,Vento,Automatic,1197,103,175.0,18.0,Petrol,None,1,None,Hydrabad,Third Party insurance,630000,2018
1897,Hyundai,i20,i20,DL7C,1197,81,117.0,18.0,Petrol,None,1,None,Hydrabad,Not Available,544000,2017
1898,Honda,City,City,Manual,1497,117,145.0,17.0,Petrol,Other,1,None,Hydrabad,Third Party insurance,550500,2017
1899,Maruti,Wagon,Wagon,Automatic,1197,81,113.0,21.0,Petrol,Other,1,None,Hydrabad,Third Party insurance,613000,2019
1900,Mahindra,TUV,TUV,Manual,1493,100,240.0,18.0,Diesel,None,1,None,Hydrabad,Third Party insurance,600000,2016
1901,Maruti,Swift,Swift,Manual,1248,74,190.0,28.0,Diesel,Other,1,None,Hydrabad,Third Party insurance,609784,2017
1902,Hyundai,i20,i20,Manual,1197,81,114.7,18.0,Petrol,White,1,None,Hydrabad,Third Party insurance,552500,2018
1903,Honda,BR-V,BR-V,Manual,1497,117,145.0,15.0,Petrol,None,2,None,Hydrabad,Third Party insurance,532500,2016
1904,Tata,Altroz,Altroz,Manual,1199,84,113.0,19.0,Petrol,Other,1,None,Hydrabad,Third Party insurance,560000,2020
1905,Tata,Tiago,Tiago,Manual,1199,83,114.0,23.0,Petrol,None,1,None,Hydrabad,Third Party insurance,560000,2019
1906,Maruti,Baleno,Baleno,Manual,1197,81,113.0,21.0,Petrol,Blue,1,None,Hydrabad,Third Party insurance,640000,2018
1907,Maruti,Swift,Swift,Manual,1197,81,113.0,22.0,Petrol,White,1,None,Hydrabad,Not Available,770000,2018
1908,Maruti,Ciaz,Ciaz,Manual,1373,91,130.0,20.0,Petrol,Grey,1,None,Hydrabad,Third Party insurance,580000,2017
1909,Hyundai,Creta,Creta,Manual,1582,126,259.9,19.0,Diesel,None,1,None,Hydrabad,Third Party insurance,572794,2015
1910,Tata,Nexon,Nexon,Manual,1497,108,260.0,21.0,Diesel,None,1,None,Hydrabad,Third Party insurance,507000,2017
1911,Maruti,Swift,Swift,Manual,1197,81,113.0,21.0,Petrol,Grey,1,None,Hydrabad,Third Party insurance,658500,2018
1912,Maruti,Ciaz,Ciaz,Manual,1248,88,200.0,26.0,Diesel,Grey,1,None,Hydrabad,Third Party insurance,576000,2015
1913,Renault,Triber,Triber,Manual,999,71,96.0,20.0,Petrol,Red,1,None,Hydrabad,Third Party insurance,537500,2021
1914,Maruti,Baleno,Baleno,Manual,1197,83,115.0,21.0,Petrol,Blue,1,None,Hydrabad,Third Party insurance,570000,2020
1915,Volkswagen,Polo,Polo,Manual,999,75,95.0,17.0,Petrol,Red,1,None,Hydrabad,Third Party insurance,585000,2019
1916,Honda,Amaze,Amaze,Manual,1199,88,110.0,19.0,Petrol,Other,1,None,Hydrabad,Third Party insurance,700500,2019
1917,Hyundai,i20,i20,Manual,1197,81,114.7,18.0,Petrol,None,2,None,Hydrabad,Third Party insurance,550000,2017
1918,Maruti,Ciaz,Ciaz,Manual,1373,91,130.0,20.0,Petrol,Grey,1,None,Hydrabad,Not Available,570000,2017
1919,Maruti,Baleno,Baleno,Manual,1248,74,190.0,27.0,Diesel,White,1,None,Hydrabad,Third Party insurance,540500,2018
1920,Hyundai,Grand,Grand,Manual,1197,81,113.75,18.0,Petrol,Grey,1,None,Hydrabad,Third Party insurance,620000,2020
1921,Tata,Tiago,Tiago,UP16,1199,84,114.0,23.0,Petrol,None,1,None,Hydrabad,Not Available,565000,2020
1922,Honda,City,City,Automatic,1497,117,145.0,17.0,Petrol,None,1,None,Hydrabad,Not Available,695500,2015
1923,Maruti,Swift,Swift,Automatic,1197,81,113.0,22.0,Petrol,None,1,None,Hydrabad,Third Party insurance,603000,2018
1924,Maruti,Baleno,Baleno,Manual,1197,81,113.0,21.0,Petrol,None,1,None,Hydrabad,Third Party insurance,535866,2019
1925,Hyundai,i20,i20,Manual,1197,81,114.7,18.0,Petrol,White,1,None,Hydrabad,Third Party insurance,560000,2018
1926,Maruti,SX4,SX4,Manual,1248,88,200.0,25.0,Diesel,Grey,1,None,Hydrabad,Third Party insurance,638000,2017
1927,Hyundai,i20,i20,Manual,1197,81,114.73,18.0,Petrol,Grey,1,None,Hydrabad,Third Party insurance,561500,2017
1928,Hyundai,i20,i20,Automatic,1197,81,114.73,17.0,Petrol,None,2,None,Hydrabad,Third Party insurance,533500,2018
1929,Hyundai,Grand,Grand,Manual,1197,81,113.75,18.0,Petrol,None,1,None,Hydrabad,Third Party insurance,682104,2017
1930,Ford,Figo,Figo,Manual,1196,86,112.0,18.0,Petrol,None,1,None,Hydrabad,Third Party insurance,618500,2018
1931,Maruti,Swift,Swift,Manual,1248,74,190.0,28.0,Diesel,None,1,None,Hydrabad,Third Party insurance,551040,2017
1932,Maruti,Swift,Swift,Manual,1248,74,190.0,25.0,Diesel,Other,1,None,Hydrabad,Third Party insurance,690000,2018
1933,Maruti,S-Presso,S-Presso,Manual,998,58,78.0,31.0,CNG,Grey,1,None,Hydrabad,Third Party insurance,665500,2020
1934,Hyundai,Verna,Verna,Automatic,1582,126,259.9,19.0,Diesel,None,1,None,Hydrabad,Third Party insurance,584000,2016
1935,Hyundai,i20,i20,Manual,1197,81,117.0,18.0,Petrol,None,1,None,Hydrabad,Not Available,629000,2019
1936,Honda,Jazz,Jazz,Automatic,1199,88,110.0,17.0,Petrol,None,1,None,Hydrabad,Third Party insurance,770000,2017
1937,Maruti,Swift,Swift,Manual,1197,81,113.0,21.0,Petrol,Other,1,None,Hydrabad,Third Party insurance,760000,2021
1938,Hyundai,Creta,Creta,Manual,1591,121,151.0,15.0,Petrol,White,1,None,Hydrabad,Third Party insurance,541681,2017
1939,Hyundai,Creta,Creta,Manual,1396,88,219.7,22.0,Diesel,Other,1,None,Hydrabad,Third Party insurance,760000,2017
1940,Honda,City,City,Manual,1497,117,145.0,17.0,Petrol,None,2,None,Hydrabad,Third Party insurance,541681,2015
1941,Mahindra,Bolero,Power,Manual,1493,70,195.0,16.0,Diesel, other,1,None,Hydrabad,Not Available,700000,2018
1942,Maruti,Ertiga,VXI,Manual,1373,93,130.0,16.0,Petrol, other,1,None,Hydrabad,Not Available,580000,2014
1943,Maruti,Baleno,Zeta,Manual,1197,81,113.0,21.0,Petrol,FWD,1,None,Hydrabad,Not Available,650000,2020
1944,Ford,Freestyle,Titanium,Manual,1498,98,215.0,24.0,Diesel,FWD,1,None,Hydrabad,Not Available,530000,2018
1945,Maruti,Vitara,Brezza,Manual,1248,88,200.0,24.0,Diesel,Premium Silver,1,None,Hydrabad,Not Available,750000,2018
1946,Mahindra,XUV500,0,Manual,2179,140,330.0,15.0,Diesel,AWD,2,None,Hydrabad,Not Available,600000,2013
1947,Maruti,Baleno,Delta,Manual,1197,83,115.0,21.0,Petrol,Blue,1,None,Hydrabad,Not Available,590000,2017
1948,Mahindra,Bolero,Power,Manual,1493,70,195.0,16.0,Diesel, other,1,None,Hydrabad,Not Available,650000,2018
1949,Mahindra,Bolero,Power,Manual,1493,70,195.0,16.0,Diesel, other,1,None,Hydrabad,Not Available,650000,2018
1950,Maruti,S-Cross,0,Manual,1248,88,200.0,25.0,Diesel, other,2,None,Hydrabad,Not Available,655000,2018
1951,Hyundai,Grand,i10,Manual,1197,81,113.75,18.0,Petrol, other,1,None,Hydrabad,Not Available,550000,2020
1952,Maruti,Swift,Dzire,Manual,1197,83,115.0,20.0,Petrol,White,1,None,Hydrabad,Not Available,525000,2016
1953,Maruti,Ignis,1.2,Manual,1197,81,113.0,20.0,Petrol, other,1,None,Hydrabad,Not Available,500000,2017
1954,Honda,Jazz,1.2,Manual,1199,88,110.0,18.0,Petrol, other,1,None,Hydrabad,Not Available,630000,2018
1955,Ford,Figo,Titanium,Manual,1194,94,119.0,18.0,Petrol,FWD,1,None,Hydrabad,Not Available,550000,2020
1956,Maruti,Vitara,Brezza,Manual,1248,88,200.0,24.0,Diesel, other,1,None,Hydrabad,Not Available,715000,2017
1957,Mahindra,Bolero,Power,Manual,1493,70,195.0,16.0,Diesel, other,2,None,Hydrabad,Not Available,510000,2016
1958,Mitsubishi,Pajero,2.8,Manual,2835,116,292.0,10.0,Diesel, other,3,None,Hydrabad,Not Available,800000,2012
1959,Maruti,Swift,Dzire,Manual,1197,81,113.0,21.0,Petrol,Blue,1,None,Hydrabad,Not Available,610000,2019
1960,Maruti,Baleno,Alpha,Manual,1197,81,113.0,21.0,Petrol, other,1,None,Hydrabad,Not Available,545000,2016
1961,Mahindra,Scorpio,S10,Manual,2179,120,280.0,15.0,Diesel,RWD,3,None,Hydrabad,Not Available,650000,2014
1962,Renault,Duster,110PS,Manual,1461,108,248.0,19.0,Diesel,FWD,1,None,Hydrabad,Not Available,600000,2015
1963,Mahindra,Scorpio,0,Manual,2179,120,290.0,12.0,Diesel, other,1,None,Hydrabad,Not Available,700000,2014
1964,Hyundai,i20,Magna,Manual,1197,81,117.0,18.0,Petrol,White,1,None,Hydrabad,Not Available,600000,2019
1965,Hyundai,Grand,i10,Manual,1186,73,190.24,26.0,Diesel,FWD,1,None,Hydrabad,Not Available,750000,2020
1966,Mahindra,Bolero,0,Manual,1493,70,195.0,16.0,Diesel,White,1,None,Hydrabad,Not Available,599000,2017
1967,Maruti,Vitara,Brezza,Manual,1248,88,200.0,24.0,Diesel,Silver,1,None,Hydrabad,Not Available,765000,2017
1968,Hyundai,Grand,i10,Manual,1197,81,113.75,18.0,Petrol,Red,1,None,Hydrabad,Not Available,565000,2018
1969,Maruti,Baleno,Alpha,Manual,1197,81,113.0,21.0,Petrol, other,1,None,Hydrabad,Not Available,750000,2019
1970,Tata,Safari,Storme,Manual,2179,138,320.0,14.0,Diesel,FWD,1,None,Hydrabad,Not Available,680000,2015
1971,Hyundai,i20,1.2,Manual,1197,81,114.7,18.0,Petrol, other,1,None,Hydrabad,Not Available,685000,2018
1972,Honda,WR-V,i-DTEC,Manual,1498,98,200.0,25.0,Diesel,Silver,1,None,Hydrabad,Not Available,788000,2018
1973,Honda,Jazz,V,Automatic,1199,88,110.0,18.0,Petrol,FWD,1,None,Hydrabad,Not Available,675000,2019
1974,Ford,Figo,Titanium,Manual,1194,94,120.0,20.0,Petrol,FWD,1,None,Hydrabad,Not Available,580000,2019
1975,Maruti,Swift,ZDI,Manual,1248,74,190.0,28.0,Diesel,None,1,None,Hydrabad,Not Available,600000,2018
1976,Mahindra,Scorpio,0,Manual,2179,120,290.0,12.0,Diesel, WD,2,None,Hydrabad,Not Available,580000,2014
1977,Hyundai,Grand,i10,Manual,1197,81,113.75,18.0,Petrol,Red,1,None,Hydrabad,Not Available,515000,2018
1978,Mahindra,NuvoSport,N8,Manual,1493,100,240.0,17.0,Diesel, other,1,None,Hydrabad,Not Available,580000,2016
1979,Tata,Safari,Storme,Manual,2179,138,320.0,14.0,Diesel,White,2,None,Hydrabad,Not Available,600000,2013
1980,Tata,Safari,Storme,Manual,2179,147,320.0,14.0,Diesel,White,1,None,Hydrabad,Not Available,750000,2017
1981,Hyundai,Creta,1.6,Manual,1582,126,259.9,19.0,Diesel, other,1,None,Hydrabad,Not Available,800000,2015
1982,Mahindra,TUV,300,Manual,1493,100,240.0,18.0,Diesel,RWD,1,None,Hydrabad,Not Available,600000,2015
1983,Maruti,Swift,Dzire,Automatic,1248,74,190.0,28.0,Diesel, other,1,None,Hydrabad,Not Available,650000,2018
1984,Toyota,Innova,2.5,Manual,2494,102,20.4,12.0,Diesel,None,2,None,Hydrabad,Not Available,700000,2012
1985,Honda,Amaze,0,Manual,1199,88,110.0,18.0,Petrol,FWD,1,None,Hydrabad,Not Available,750000,2020
1986,Mahindra,XUV500,W8,Manual,2179,140,330.0,15.0,Diesel, other,1,None,Hydrabad,Not Available,640000,2014
1987,Mahindra,XUV500,W8,Manual,2179,140,330.0,15.0,Diesel,AWD,3,None,Hydrabad,Not Available,550000,2013
1988,Mahindra,XUV500,W8,Manual,2179,140,330.0,15.0,Diesel,FWD,2,None,Hydrabad,Not Available,500000,2012
1989,Tata,Tiago,1.2,Manual,1199,84,113.0,17.0,Petrol, other,1,None,Hydrabad,Not Available,650000,2021
1990,Maruti,Swift,Dzire,Manual,1197,81,113.0,21.0,Petrol,Blue,1,None,Hydrabad,Not Available,625000,2019
1991,Mahindra,XUV500,0,Manual,2179,140,330.0,15.0,Diesel, other,1,None,Hydrabad,Not Available,600000,2013
1992,Toyota,Etios,GD,Manual,1364,67,170.0,23.0,Diesel, other,4,None,Hydrabad,Not Available,510000,2013
1993,Honda,WR-V,i-DTEC,Manual,1498,98,200.0,25.0,Diesel, other,1,None,Hydrabad,Not Available,800000,2019
1994,Maruti,Baleno,Delta,Automatic,1197,81,113.0,19.0,Petrol,Grey,1,None,Hydrabad,Not Available,715000,2018
1995,Hyundai,i20,Sportz,Manual,1197,81,114.7,18.0,Petrol, other,2,None,Hydrabad,Not Available,550000,2015
1996,Mahindra,Scorpio,SLE,Manual,2179,120,290.0,12.0,Diesel,FWD,1,None,Hydrabad,Not Available,720000,2012
1997,Maruti,Vitara,Brezza,Manual,1248,88,200.0,24.0,Diesel,FWD,1,None,Hydrabad,Not Available,650000,2016
1998,Maruti,Vitara,Brezza,Manual,1248,88,200.0,24.0,Diesel,White,1,None,Hydrabad,Not Available,650000,2017
1999,Maruti,Swift,VVT,Manual,1197,81,113.0,22.0,Petrol,Red,1,None,Hydrabad,Not Available,570000,2018
